itt_id,site1,site2,site3,site1_dis,site2_dis,site3_dis
M2211290487,LC530148,LC530148,LC530148,0.524,0.524,0.524
M2211290487,LC530148,LC530148,LC530148,0.524,0.524,0.524
M2211290487,LC530148,LC530148,LC530148,0.524,0.524,0.524
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290259,LS720402,LS720402,LS720402,0.272,0.272,0.272
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290936,LC530206,LC530206,LC530206,5.985,5.985,5.985
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290954,LS710008,LS710008,LS710008,0.47,0.47,0.47
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290670,LC511616,LC511616,LC511616,3.835,3.835,3.835
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290159,LA201388,LA201388,LA201388,0.208,0.208,0.208
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290145,LN101581,LN101581,LN101581,0.062,0.062,0.062
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211290099,LC511241,LC511241,LC511241,193.288,193.288,193.288
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211291155,LS711015,LS711015,LS711015,5.049,5.049,5.049
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290680,LA200520,LA200520,LA200520,0.11,0.11,0.11
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290235,LN140267,LN140267,LN140267,0.294,0.294,0.294
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290934,LS720940,LS720940,LS720940,0.229,0.229,0.229
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290089,LC540021,LC540021,LC540021,1.337,1.337,1.337
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290262,LA200452,LA200452,LA200452,0.243,0.243,0.243
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290621,LA201626,LA201626,LA201626,5.509,5.509,5.509
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290104,LA210596,LA210596,LA210596,15.415,15.415,15.415
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290516,LS710457,LS710457,LS710457,0.411,0.411,0.411
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211290899,LS720926,LS720926,LS720926,0.592,0.592,0.592
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211291092,LA200389,LA200389,LA200389,1.266,1.266,1.266
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290297,LA211684,LA211684,LA211684,0.137,0.137,0.137
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211290514,LA200938,LA200938,LA200938,0.136,0.136,0.136
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211291102,LC500344,LC500344,LC500344,0.237,0.237,0.237
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290339,LC540155,LC540155,LC540155,11.024,11.024,11.024
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211290006,LA210523,LA210523,LA210523,2.149,2.149,2.149
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211291096,LC500037,LC500037,LC500037,33.701,33.701,33.701
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290730,LA211791,LA211791,LA211791,0.494,0.494,0.494
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211290179,LN140018,LN140018,LN140018,0.84,0.84,0.84
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211291068,LS720152,LS720152,LS720152,2.647,2.647,2.647
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290389,LN101934,LN101934,LN101934,5.798,5.798,5.798
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290343,LA201763,LA201763,LA201763,11.222,11.222,11.222
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290681,LS720465,LS720465,LS720465,9.282,9.282,9.282
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211290604,LC520200,LC520200,LC520200,1.445,1.445,1.445
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291009,LS730826,LS730826,LS730826,6.953,6.953,6.953
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211291118,LS720548,LS720548,LS720548,0.354,0.354,0.354
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290734,LS710614,LS710614,LS710614,7.891,7.891,7.891
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290376,LA210022,LA210022,LA210022,0.814,0.814,0.814
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211290348,LA202334,LA202334,LA202334,0.179,0.179,0.179
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211291023,LS722116,LS722116,LS722116,0.282,0.282,0.282
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290917,LN110003,LN110003,LN110003,0.999,0.999,0.999
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290361,LS720345,LS720345,LS720345,1.039,1.039,1.039
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290852,LA202136,LA202136,LA202136,0.459,0.459,0.459
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211290466,LS710094,LS710094,LS710094,2.499,2.499,2.499
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211291191,LA211276,LA211276,LA211276,0.305,0.305,0.305
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290988,LN102170,LN102170,LN102170,0.267,0.267,0.267
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290704,LA211536,LA211536,LA211536,0.491,0.491,0.491
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290171,LC520059,LC520059,LC520059,0.236,0.236,0.236
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290792,LC511102,LC511102,LC511102,3.971,3.971,3.971
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290925,LN102629,LN102629,LN102629,0.29,0.29,0.29
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290929,LN102629,LN102629,LN102629,23.241,23.241,23.241
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290350,LA211383,LA211383,LA211383,8.382,8.382,8.382
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290910,C0548,C0548,C0548,0.433,0.433,0.433
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290213,LS710523,LS710523,LS710523,0.032,0.032,0.032
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211290706,LA201668,LA201668,LA201668,0.036,0.036,0.036
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211291008,LC540010,LC540010,LC540010,1.175,1.175,1.175
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290310,LS720114,LS720114,LS720114,91.318,91.318,91.318
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290788,LA211192,LA211192,LA211192,0.858,0.858,0.858
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290782,LA211192,LA211192,LA211192,11.787,11.787,11.787
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290983,LS710093,LS710093,LS710093,3.559,3.559,3.559
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290973,LN100380,LN100380,LN100380,0.307,0.307,0.307
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290453,LS721425,LS721425,LS721425,0.687,0.687,0.687
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290481,LS710968,LS710968,LS710968,0.869,0.869,0.869
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290476,LA210905,LA210905,LA210905,0.436,0.436,0.436
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290354,LS705480,LS705480,LS705480,3.681,3.681,3.681
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211290158,LN130076,LN130076,LN130076,0.476,0.476,0.476
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211291054,LS720374,LS720374,LS720374,0.146,0.146,0.146
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290046,LS730293,LS730293,LS730293,0.245,0.245,0.245
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290047,LS730293,LS730293,LS730293,7.399,7.399,7.399
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211290702,LS705204,LS705204,LS705204,2.375,2.375,2.375
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211291029,LA210740,LA210740,LA210740,1.721,1.721,1.721
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211290219,LA210144,LA210144,LA210144,0.691,0.691,0.691
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
M2211291064,LC520132,LC520132,LC520132,0.528,0.528,0.528
